tweet_id,date,time,name,stage,rating_numerator,rating_denominator,favorite_count,retweet_count,text,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
787322443945877504,2016-10-15 00:00:00,2018-11-13 16:01:00,Lincoln,None ,10,10,8390,1922,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,seat_belt,0.747739,False,golden_retriever,0.10570299999999999,True,dingo,0.0172568,False
786963064373534720,2016-10-14 00:00:00,2018-11-13 16:13:00,Rory,None ,12,10,28599,8823,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,0.9153030000000001,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True
786709082849828864,2016-10-13 00:00:00,2018-11-13 23:23:00,Logan,None ,75,10,19555,6715,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,Persian_cat,0.122978,False,chow,0.102654,True
786664955043049472,2016-10-13 00:00:00,2018-11-13 20:28:00,None,None ,12,10,11482,2831,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True
786595970293370880,2016-10-13 00:00:00,2018-11-13 15:54:00,Dale,None ,11,10,10119,3416,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,chow,0.000570176,True
786363235746385920,2016-10-13 00:00:00,2018-11-13 00:29:00,Rizzo,doggo,13,10,11736,3869,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True
785927819176054784,2016-10-11 00:00:00,2018-11-13 19:39:00,Lucy,None ,12,10,12218,3484,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,teddy,0.9720700000000001,False,toy_poodle,0.00849262,True,chow,0.00288271,True
785639753186217984,2016-10-11 00:00:00,2018-11-13 00:34:00,Pinot,doggoNonepupperNone,10,10,8399,2449,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 1… https://t.co/aBsZTpv6mM,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,porcupine,0.978042,False,sea_urchin,0.0061063,False,echidna,0.00544197,False
785264754247995392,2016-10-09 00:00:00,2018-11-13 23:44:00,Doc,None ,12,10,7806,1803,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,teddy,0.6748930000000001,False,cradle,0.056739599999999994,False,chow,0.056137,True
785170936622350336,2016-10-09 00:00:00,2018-11-13 17:31:00,Hero,None ,11,10,13014,5358,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11… https://t.co/rKCJnWRpR2,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,seat_belt,0.891193,False,Eskimo_dog,0.027494400000000002,True,Samoyed,0.0195303,True
784431430411685888,2016-10-07 00:00:00,2018-11-13 16:33:00,Stormy,None ,12,10,6122,1413,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature_poodle,0.744819,True,toy_poodle,0.24319200000000002,True,standard_poodle,0.010920200000000001,True
783839966405230592,2016-10-06 00:00:00,2018-11-13 01:23:00,Riley,None ,13,10,32271,11903,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/… https://t.co/KOTzaG7hiq,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,quilt,0.333739,False,Siamese_cat,0.136245,False,three-toed_sloth,0.11746400000000001,False
783466772167098368,2016-10-05 00:00:00,2018-11-13 00:40:00,Finn,None ,11,10,9072,2480,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it… https://t.co/UAw6F2p7ta,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,True,miniature_pinscher,0.115916,True,toy_terrier,0.036293900000000004,True
783391753726550016,2016-10-04 00:00:00,2018-11-13 19:42:00,Godi,None ,13,10,18119,6067,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True
783334639985389568,2016-10-04 00:00:00,2018-11-13 15:55:00,Dave,None ,12,10,31389,12913,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True
782969140009107456,2016-10-03 00:00:00,2018-11-13 15:42:00,Cali,None ,12,10,25891,8090,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,seat_belt,0.474292,False,golden_retriever,0.17139300000000002,True,Labrador_retriever,0.11059200000000001,True
782747134529531904,2016-10-03 00:00:00,2018-11-13 01:00:00,Deacon,doggo,11,10,8022,1535,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.040681800000000004,True
782722598790725632,2016-10-02 00:00:00,2018-11-13 23:23:00,Penny,None ,10,10,18535,5939,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False
782305867769217024,2016-10-01 00:00:00,2018-11-13 19:47:00,Sampson,doggo,12,10,17896,6133,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True
781955203444699136,2016-09-30 00:00:00,2018-11-13 20:33:00,Chipson,None ,11,10,11931,3695,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug… https://t.co/3eXbCXZXXT,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False
781661882474196992,2016-09-30 00:00:00,2018-11-13 01:08:00,None,None ,5,10,11214,2979,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087,True,golden_retriever,0.226954,True,collie,0.07065160000000001,True
781524693396357120,2016-09-29 00:00:00,2018-11-13 16:03:00,None,None ,12,10,22270,6097,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,tennis_ball,0.994712,False,Chesapeake_Bay_retriever,0.0035225,True,Labrador_retriever,0.0009214389999999999,True
781163403222056960,2016-09-28 00:00:00,2018-11-13 16:07:00,None,None ,10,10,10476,3001,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland_sheepdog,0.973841,True,collie,0.025187599999999997,True,Border_collie,0.00029731099999999997,True
780931614150983680,2016-09-28 00:00:00,2018-11-13 00:46:00,None,puppo,13,10,23213,8075,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False
780858289093574656,2016-09-27 00:00:00,2018-11-13 19:54:00,Dash,None ,10,10,7721,2191,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would… https://t.co/Ar4T1lFM5C",https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake_Bay_retriever,0.488555,True,Sussex_spaniel,0.27165500000000004,True,kelpie,0.10691300000000001,True
780601303617732608,2016-09-27 00:00:00,2018-11-13 02:53:00,Hercules,None ,12,10,12959,3657,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True
780543529827336192,2016-09-26 00:00:00,2018-11-13 23:04:00,None,None ,12,10,6755,1905,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True
780459368902959104,2016-09-26 00:00:00,2018-11-13 17:29:00,Bear,None ,11,10,5671,1175,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great_Dane,0.38249099999999997,True,German_shepherd,0.312026,True,bull_mastiff,0.0332719,True
780192070812196864,2016-09-25 00:00:00,2018-11-13 23:47:00,None,None ,11,10,9335,2458,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,vizsla,0.144012,True,mongoose,0.09147360000000004,False,hatchet,0.0735447,False
779834332596887552,2016-09-25 00:00:00,2018-11-13 00:06:00,Scout,None ,11,10,20376,7787,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden_retriever,0.9938299999999999,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True
779377524342161408,2016-09-23 00:00:00,2018-11-13 17:50:00,None,pupper,12,10,9455,3417,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,sundial,0.17092100000000002,False,cash_machine,0.0603586,False,maze,0.0549814,False
778990705243029504,2016-09-22 00:00:00,2018-11-13 16:13:00,Jay,None ,11,10,21491,7986,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True
778624900596654080,2016-09-21 00:00:00,2018-11-13 16:00:00,Penny,None ,11,10,4993,1112,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.786089,True,Irish_terrier,0.12148800000000001,True,Lakeland_terrier,0.0146031,True
778383385161035776,2016-09-21 00:00:00,2018-11-13 00:00:00,Nala,None ,13,10,6250,1210,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,collie,0.34526599999999996,True,borzoi,0.312823,True,Border_collie,0.213011,True
778286810187399168,2016-09-20 00:00:00,2018-11-13 17:36:00,Stanley,None ,11,10,11142,3631,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston_bull,0.32206999999999997,True,pug,0.22990300000000002,True,muzzle,0.10142000000000001,False
778039087836069888,2016-09-20 00:00:00,2018-11-13 01:12:00,None,pupper,12,10,9089,2890,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True
778027034220126208,2016-09-20 00:00:00,2018-11-13 00:24:00,Sophie,pupper,27,10,7027,1779,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.… https://t.co/PxjSmYHfYo,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,clumber,0.9467180000000001,True,cocker_spaniel,0.0159499,True,Lhasa,0.00651911,True
777885040357281792,2016-09-19 00:00:00,2018-11-13 15:00:00,Wesley,None ,3,10,6813,1808,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan_hound,0.123529,True,basset,0.119682,True,Siberian_husky,0.10870899999999999,True
777684233540206592,2016-09-19 00:00:00,2018-11-13 01:42:00,None,None ,12,10,12036,3237,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True
777189768882946048,2016-09-17 00:00:00,2018-11-13 16:57:00,Jeffrey,None ,12,10,15330,4752,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,0.9884120000000001,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False
776813020089548800,2016-09-16 00:00:00,2018-11-13 16:00:00,Solomon,None ,12,10,5221,1326,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True
776113305656188928,2016-09-14 00:00:00,2018-11-13 17:40:00,Sampson,pupper,11,10,12579,4769,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,mousetrap,0.777468,False,black_widow,0.09394019999999999,False,paddlewheel,0.0174919,False
776088319444877312,2016-09-14 00:00:00,2018-11-13 16:00:00,None,None ,10,10,1965,166,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False
775842724423557120,2016-09-13 00:00:00,2018-11-13 23:44:00,Blue,None ,12,10,12545,2937,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,chow,0.520022,True,bath_towel,0.0287747,False,French_bulldog,0.025990100000000002,True
775733305207554048,2016-09-13 00:00:00,2018-11-13 16:30:00,Anakin,doggo,11,10,14811,4391,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.027806099999999997,False
775729183532220416,2016-09-13 00:00:00,2018-11-13 16:13:00,None,None ,13,10,13831,5008,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,web_site,0.9894069999999999,False,hand-held_computer,0.00213902,False,menu,0.00211536,False
775364825476165632,2016-09-12 00:00:00,2018-11-13 16:05:00,Finley,doggo,11,10,7960,3260,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True
775085132600442880,2016-09-11 00:00:00,2018-11-13 21:34:00,Tucker,None ,13,10,16634,5180,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True
774639387460112384,2016-09-10 00:00:00,2018-11-13 16:03:00,Sprinkles,None ,10,10,7187,1903,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker_hound,0.6275930000000001,True,basenji,0.12870499999999999,True,Ibizan_hound,0.126282,True
774314403806253056,2016-09-09 00:00:00,2018-11-13 18:31:00,None,None ,14,10,23287,6124,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.22306700000000002,True,Saluki,0.036324699999999994,True
773985732834758656,2016-09-08 00:00:00,2018-11-13 20:45:00,Winnie,pupper,11,10,11494,4253,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,giant_panda,0.45114899999999997,False,fur_coat,0.148001,False,pug,0.10957,True
773704687002451968,2016-09-08 00:00:00,2018-11-13 02:09:00,Loki,None ,12,10,7066,1792,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,silky_terrier,0.324251,True,Yorkshire_terrier,0.18120999999999998,True,Airedale,0.133436,True
773670353721753600,2016-09-07 00:00:00,2018-11-13 23:52:00,Shakespeare,None ,10,10,5687,1418,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243000000000001,True,soft-coated_wheaten_terrier,0.00485731,True
773547596996571136,2016-09-07 00:00:00,2018-11-13 15:44:00,Chelsea,pupper,11,10,23600,6744,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True
773247561583001600,2016-09-06 00:00:00,2018-11-13 19:52:00,Chip,None ,10,10,10072,3510,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,seat_belt,0.713588,False,miniature_pinscher,0.08336879999999999,True,Brabancon_griffon,0.0756961,True
772581559778025472,2016-09-04 00:00:00,2018-11-13 23:46:00,None,None ,10,10,6921,1846,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_Bernard,0.0594755,True
772193107915964416,2016-09-03 00:00:00,2018-11-13 22:02:00,Willem,pupper,12,10,6416,1511,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.36794499999999997,True,Chihuahua,0.22352199999999997,True,Pekinese,0.164871,True
772152991789019136,2016-09-03 00:00:00,2018-11-13 19:23:00,None,None ,10,10,4042,1225,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.07352489999999999,True
772102971039580160,2016-09-03 00:00:00,2018-11-13 16:04:00,Penny,None ,11,10,4284,1011,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True
771770456517009408,2016-09-02 00:00:00,2018-11-13 18:03:00,Davey,None ,11,10,12828,3719,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True
771380798096281600,2016-09-01 00:00:00,2018-11-13 16:14:00,Fizz,None ,11,10,11248,5575,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,collie,0.503728,True,Border_collie,0.45094399999999996,True,English_springer,0.012692799999999999,True
771136648247640064,2016-09-01 00:00:00,2018-11-13 00:04:00,Dixie,None ,11,10,9819,3200,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False
771014301343748096,2016-08-31 00:00:00,2018-11-13 15:58:00,None,None ,7,10,7342,1808,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,meerkat,0.202335,False,doormat,0.11179000000000001,False,macaque,0.0889253,False
770787852854652928,2016-08-31 00:00:00,2018-11-13 00:58:00,Winston,None ,10,10,5300,1335,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.020293400000000003,True
770772759874076672,2016-08-30 00:00:00,2018-11-13 23:58:00,Sebastian,None ,11,10,5554,1543,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,chow,0.9795149999999999,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True
770293558247038976,2016-08-29 00:00:00,2018-11-13 16:14:00,Jackson,None ,10,10,6661,1627,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True
770069151037685760,2016-08-29 00:00:00,2018-11-13 01:22:00,Carbon,None ,10,10,8099,2517,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True
769695466921623552,2016-08-28 00:00:00,2018-11-13 00:37:00,Titan,None ,13,10,6819,1813,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.045837199999999995,True
769212283578875904,2016-08-26 00:00:00,2018-11-13 16:37:00,DonDon,None ,12,10,5758,1871,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,golden_retriever,0.16653800000000002,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True
768970937022709760,2016-08-26 00:00:00,2018-11-13 00:38:00,Kirby,None ,12,10,15387,7139,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,0.182358,True,golden_retriever,0.11065799999999999,True,mousetrap,0.08639889999999999,False
768855141948723200,2016-08-25 00:00:00,2018-11-13 16:58:00,Jesse,None ,11,10,4479,970,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.055113499999999996,True
768609597686943744,2016-08-25 00:00:00,2018-11-13 00:43:00,Lou,None ,10,10,4392,1326,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True
768596291618299904,2016-08-24 00:00:00,2018-11-13 23:50:00,Oakley,None ,12,10,5359,1391,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True
